file_name,dx values,dy values,number of peak matches,difference in number of peaks,comparison value
data174.txt,"[0.05, 0.09, 0.05, 0.0, 0.05]","[0.8712114862470289, 1.8753625484336598, 3.1219631780481736, 2.716812976569197, 3.7531781730474427]",5,3,1240.4233852836235
240.0,0.12338528362345501,1000,0.3
data106.txt,"[0.03, 0.101, 0.01, 0.06, 0.05]","[0.9989213254949424, 2.004207737616751, 3.3032036923459125, 2.898053490866936, 6.151592593490748]",5,2,1251.3535597883981
251.0,0.1535597883981529,1000,0.2
data134.txt,"[0.06, 0.08, 0.0, 0.05, 0.07]","[0.6573589512824771, 1.661510013469108, 3.2047150019994675, 2.799564800520491, 3.570032593267238]",5,1,1260.2189318136052
260.0,0.1189318136053878,1000,0.1
data143.txt,"[0.05, 0.08, 0.031, 0.08, 0.02]","[0.3952104173550335, 0.13135103695122874, 1.4303469916803904, 1.0251967902014139, 5.160155922368886]",5,2,1261.2814226115856
261.0,0.08142261158556952,1000,0.2
data145.txt,"[0.101, 0.01, 0.06, 0.03, 0.08]","[1.906157814516425, 3.205153769245587, 2.8000035677666104, 3.9376974871731165, 6.075457176685488]",5,1,1281.279244698154
281.0,0.17924469815387226,1000,0.1
data164.txt,"[0.09, 0.05, 0.0, 0.05, 0.091]","[0.5080755637628842, 1.5122266259495152, 2.1419191569644838, 1.7367689554855075, 2.8392997267075266]",5,2,1281.2873829002888
281.0,0.08738290028869918,1000,0.2
data108.txt,"[0.061, 0.01, 0.08, 0.03, 0.11]","[0.8679107904421085, 1.8684304994483503, 3.2430578755406745, 2.837907674061698, 3.7188938993693585]",5,1,1291.2253620073884
291.0,0.1253620073886219,1000,0.1
data171.txt,"[0.07, 0.041, 0.07, 0.05, 0.06]","[0.6902369062484759, 1.5379277396356437, 2.8369236943648053, 2.350447125571596, 6.004825594034041]",5,1,1291.2342036105986
291.00000000000006,0.13420361059854563,1000,0.1
data115.txt,"[0.1, 0.04, 0.041, 0.091, 0.02]","[0.0991129050516466, 0.9050381571349844, 1.962838408524173, 1.5576882070451965, 4.693862131528915]",5,3,1292.3921853980928
292.00000000000006,0.09218539809284916,1000,0.3
data195.txt,"[0.06, 0.08, 0.06, 0.01, 0.11]","[0.4805981850656358, 1.4847492472522668, 2.2037030612965918, 1.7985528598176153, 4.325774451280493]",5,2,1320.3029337780472
320.0,0.10293377804712601,1000,0.2
data165.txt,"[0.05, 0.03, 0.08, 0.08, 0.091]","[0.8493366448889342, 1.871377514981974, 3.170373469711136, 2.8451535683758986, 3.9503473191349574]",5,2,1331.326865885171
330.99999999999994,0.126865885170929,1000,0.2
data172.txt,"[0.03, 0.07, 0.051, 0.101, 0.081]","[0.7387410914334757, 1.637930092474487, 2.9912769959780934, 2.586126794499117, 5.98542930262084]",5,0,1333.13939504277
333.0,0.13939504277006015,1000,0.0
data186.txt,"[0.081, 0.08, 0.03, 0.09, 0.08]","[0.9283800150014717, 3.266937767487166, 2.8617875660081893, 3.672856600285058, 5.9112755228439715]",5,1,1361.2664123747163
361.00000000000006,0.16641237471625858,1000,0.1
data117.txt,"[0.081, 0.1, 0.031, 0.08, 0.07]","[0.07308395661323153, 0.7889848744537358, 2.6197000246556135, 2.214549823176637, 2.425506735258287]",5,1,1362.1812182541414
362.0,0.08121825414157505,1000,0.1
data109.txt,"[0.07, 0.08, 0.031, 0.08, 0.101]","[0.3406371552890928, 1.5854230057412364, 2.884418960470398, 2.4792687589914215, 3.5923098426255247]",5,1,1362.208820577231
362.0,0.10882057723117673,1000,0.1
data193.txt,"[0.07, 0.08, 0.06, 0.111, 0.05]","[0.7900650072671603, 1.6930248805602344, 2.6652404788919974, 3.7704342296510562, 5.919993836207843]",5,1,1371.2483875843257
371.0,0.14838758432578292,1000,0.1
data119.txt,"[0.061, 0.06, 0.051, 0.101, 0.1]","[0.9897425205187658, 1.991627922686098, 3.2906238774152596, 2.885473675936283, 3.9969352852672384]",5,3,1373.4315440328182
373.0,0.13154403281823643,1000,0.3
data183.txt,"[0.04, 0.1, 0.09, 0.04, 0.11]","[0.43178885669695055, 0.5723622054896804, 2.567096712657897, 2.1619465111789204, 5.84216573549266]",5,2,1380.3157536002152
380.0,0.11575360021516108,1000,0.2
data114.txt,"[0.041, 0.1, 0.041, 0.091, 0.11]","[0.6521446579467503, 1.4627541293654402, 2.4855904403186018, 2.0804402388396253, 5.716260592825401]",5,0,1383.123971900593
383.0,0.12397190059295818,1000,0.0
data189.txt,"[0.04, 0.1, 0.09, 0.081, 0.11]","[0.9176255468319628, 1.9217766090185937, 2.8697678071903656, 3.9749615579494244, 6.082766214175064]",5,0,1421.1576689773517
421.0,0.1576689773516541,1000,0.0
data156.txt,"[0.03, 0.04, 0.05, 0.01]","[0.8674431054838522, 1.8002212062196492, 3.2786820070454628, 5.750398386675614]",4,1,2130.2169674470542
130.0,0.11696744705424578,2000,0.1
data160.txt,"[0.02, 0.01, 0.1, 0.0]","[0.7783392937913942, 1.5876078235993627, 2.8866037783285243, 5.890096741683123]",4,3,2130.4114264763743
130.0,0.11142647637402404,2000,0.3
data177.txt,"[0.02, 0.05, 0.061, 0.03]","[0.18690647210583577, 0.22863698763203422, 1.5276329423611958, 3.97554102050886]",4,3,2161.3591871742265
161.0,0.05918717422607926,2000,0.3
data166.txt,"[0.05, 0.02, 0.03, 0.07]","[0.26003764730510404, 2.735580179761542, 2.3304299782825657, 3.377933198578755]",4,1,2170.187039810039
170.0,0.08703981003927969,2000,0.1
data111.txt,"[0.02, 0.02, 0.02, 0.11]","[0.7795734137239299, 1.5050758567895854, 3.764956174598309, 6.0698408875476595]",4,2,2170.3211944633263
169.99999999999997,0.12119446332659484,2000,0.2
data188.txt,"[0.06, 0.08, 0.0, 0.04]","[0.6855022800102937, 1.6896533421969246, 3.318345583383211, 5.028953488911257]",4,3,2180.407224546945
180.00000000000003,0.10722454694501686,2000,0.3
data153.txt,"[0.091, 0.01, 0.03, 0.05]","[0.7912087207292063, 1.623882329967005, 3.744271923165982, 5.840169134953575]",4,1,2181.219995321088
181.0,0.11999532108815768,2000,0.1
data175.txt,"[0.08, 0.06, 0.02, 0.03]","[0.7991747200554943, 1.8033257822421254, 2.6819994063282864, 2.27684920484931]",4,3,2190.375613491135
190.0,0.07561349113475214,2000,0.3
data148.txt,"[0.01, 0.041, 0.091, 0.05]","[1.9443141674441384, 3.2857225407152573, 2.8805723392362808, 6.121318942152275]",4,2,2192.3423192798955
192.0,0.14231927989547952,2000,0.2
data167.txt,"[0.08, 0.03, 0.04, 0.05]","[2.9534187297677432, 2.5482685282887667, 3.3359175137198016, 5.938034716426272]",4,2,2200.347756394882
200.0,0.14775639488202583,2000,0.2
data196.txt,"[0.041, 0.05, 0.061, 0.05]","[0.7378564314070124, 1.7055372797965378, 3.0045332345256996, 3.7111751306534315]",4,1,2202.1915910207636
202.0,0.09159102076382682,2000,0.1
data107.txt,"[0.02, 0.051, 0.101, 0.03]","[1.879208974794465, 3.2527135907823355, 2.847563389303359, 6.0437813147155035]",4,3,2202.4402326726963
201.99999999999997,0.14023267269595663,2000,0.3
data163.txt,"[0.07, 0.0, 0.05, 0.091]","[0.7277748284188768, 3.1434607661200387, 2.738310564641062, 3.8158341885076137]",4,0,2211.1042538034767
211.00000000000003,0.1042538034768759,2000,0.0
data154.txt,"[0.05, 0.09, 0.04, 0.04]","[0.6044222823474903, 1.6085733445341213, 3.6001575510851005, 5.913065594263977]",4,3,2220.4172621877224
220.00000000000003,0.1172621877223069,2000,0.3
data151.txt,"[0.08, 0.031, 0.08, 0.03]","[1.6622967522394778, 2.9612927069686394, 2.556142505489663, 3.8814849264708324]",4,4,2221.510612168912
221.0,0.11061216891168613,2000,0.4
data192.txt,"[0.02, 0.1, 0.05, 0.06]","[0.857144695453862, 2.678104742179438, 2.2729545407004617, 5.435438567281248]",4,3,2230.4124364254562
230.0,0.11243642545615011,2000,0.3
data138.txt,"[0.05, 0.02, 0.09, 0.091]","[0.20735578171075075, 1.3508785195243065, 2.649874474253468, 6.11587362326271]",4,3,2251.403239823988
251.0,0.10323982398751234,2000,0.3
data105.txt,"[0.05, 0.061, 0.05, 0.1]","[1.9025012836649524, 3.201497238394114, 3.907694416907015, 5.938288615550718]",4,1,2261.249499815545
261.0,0.149499815545168,2000,0.1
data198.txt,"[0.07, 0.041, 0.07, 0.08]","[0.9794456834447232, 1.9671635840252406, 3.266159538754402, 3.909346606381978]",4,3,2261.4012211541262
261.0,0.10122115412606345,2000,0.3
data176.txt,"[0.061, 0.04, 0.06, 0.111]","[0.478440154186492, 1.0181974453136726, 2.430072535476451, 3.53526628623551]",4,3,2272.374619764212
272.0,0.07461976421212126,2000,0.3
data130.txt,"[0.08, 0.031, 0.08, 0.081]","[1.9345336351018936, 3.233529589831055, 2.8283793883520785, 5.9818282914313965]",4,4,2272.5397827090474
272.0,0.13978270904716425,2000,0.4
data124.txt,"[0.091, 0.1, 0.05, 0.04]","[0.1737955174115856, 2.9916568684489055, 2.586506666969929, 3.9979390379637803]",4,3,2281.397498980908
281.0,0.09749898090794201,2000,0.3
data146.txt,"[0.04, 0.1, 0.06, 0.09]","[0.3214644167426104, 1.3256154789292414, 3.050966810751591, 5.553044292275139]",4,2,2290.3025109099867
290.00000000000006,0.10251090998698582,2000,0.2
data155.txt,"[0.01, 0.1, 0.091, 0.09]","[1.8076096059104716, 3.1066055606396334, 2.540723169219408, 3.597180353510068]",4,3,2291.410521186893
291.00000000000006,0.11052118689279582,2000,0.3
data136.txt,"[0.091, 0.07, 0.02, 0.11]","[0.43533845345625477, 2.861423081681625, 2.4562728802026483, 5.677588402699433]",4,3,2291.4143062281805
291.0,0.11430622818039961,2000,0.3
data162.txt,"[0.091, 0.08, 0.03, 0.09]","[0.5831031284391963, 2.8836150100545157, 2.478464808575539, 5.853561534212983]",4,3,2291.4179874448128
291.0,0.11798744481282235,2000,0.3
data122.txt,"[0.07, 0.041, 0.091, 0.09]","[1.908918557550498, 3.2079145122796597, 2.8027643108006832, 3.7095786034675498]",4,3,2292.4162917598414
292.00000000000006,0.1162917598409839,2000,0.3
data194.txt,"[0.07, 0.07, 0.1, 0.06]","[0.8436165208439573, 1.8477675830305884, 2.676887587686328, 2.7150441416329887]",4,3,2300.3808331583323
300.00000000000006,0.08083315833193862,2000,0.3
data120.txt,"[0.0, 0.0, 0.03]","[0.7790668398168816, 1.7756597794976068, 5.868756159017005]",3,3,3030.3842348277835
30.0,0.08423482778331494,3000,0.3
data131.txt,"[0.0, 0.05, 0.02]","[3.0396515843276943, 2.634501382848718, 3.899467705250466]",3,3,3070.3957362067245
70.0,0.09573620672426879,3000,0.3
data159.txt,"[0.0, 0.05, 0.04]","[2.3898694977477852, 1.984719296268809, 3.055354873598827]",3,4,3090.474299436676
90.0,0.0742994366761542,3000,0.4
data129.txt,"[0.041, 0.02, 0.04]","[0.9885826330384972, 3.9619963069548105, 6.101696065698506]",3,3,3101.410522750057
101.0,0.11052275005691815,3000,0.3
data179.txt,"[0.01, 0.1, 0.0]","[1.5744801630134102, 2.873476117742572, 3.5183084531007487]",3,2,3110.2796626473382
110.0,0.0796626473385673,3000,0.2
data168.txt,"[0.03, 0.04, 0.04]","[0.929361717584454, 3.816544204485202, 6.000441153552421]",3,2,3110.307463470756
110.00000000000001,0.10746347075622076,3000,0.2
data139.txt,"[0.0, 0.09, 0.02]","[0.03647652825198344, 3.6948946473076236, 5.5890797662171705]",3,3,3110.393204509418
110.0,0.09320450941776777,3000,0.3
data112.txt,"[0.01, 0.1, 0.01]","[1.7223003854882009, 3.0212963402173623, 3.0375820401740223]",3,4,3120.477811787659
120.0,0.07781178765879586,3000,0.4
data135.txt,"[0.041, 0.07, 0.01]","[1.6944358927753584, 2.99343184750452, 3.7932036573706833]",3,4,3121.4848107139765
121.00000000000001,0.08481071397650564,3000,0.4
data137.txt,"[0.07, 0.05, 0.02]","[0.9134034297082388, 3.983016441594509, 6.090357119452914]",3,3,3140.4098677699076
140.0,0.10986776990755662,3000,0.3
data170.txt,"[0.041, 0.0, 0.11]","[0.04583300182272465, 1.4276599982265945, 4.97796178046883]",3,2,3151.264514547805
151.0,0.06451454780518148,3000,0.2
data149.txt,"[0.07, 0.07, 0.02]","[0.9036406198362253, 1.9077916820228564, 5.367517257587361]",3,4,3160.4817894955945
160.0,0.08178949559446443,3000,0.4
data103.txt,"[0.02, 0.09, 0.06]","[2.0039959151301896, 3.3029918698593512, 3.969700080794716]",3,1,3170.192766878658
169.99999999999997,0.09276687865784257,3000,0.1
data102.txt,"[0.08, 0.06, 0.06]","[0.6328769039785398, 1.6370279661651708, 2.281111884582847]",3,4,3200.445510167547
200.0,0.04551016754726558,3000,0.4
data110.txt,"[0.1, 0.07, 0.04]","[2.7482761179105095, 3.8534698686695683, 5.7180834148112964]",3,4,3210.523198294014
210.00000000000003,0.12319829401391375,3000,0.4
data144.txt,"[0.041, 0.07, 0.1]","[0.2900494844797472, 1.5890454392089088, 5.482052142166128]",3,4,3211.473611470659
211.00000000000003,0.07361147065854784,3000,0.4
data104.txt,"[0.061, 0.06, 0.111]","[0.8910781236325651, 2.7409424435264795, 3.8461361942855383]",3,2,3232.2747815676144
231.99999999999997,0.07478156761444583,3000,0.2
data185.txt,"[0.0, 0.03]","[0.13754282023544773, 3.024995970215518]",2,3,4030.3316253879048
30.0,0.03162538790450966,4000,0.3
data121.txt,"[0.03, 0.0]","[3.713644721934749, 5.841881529875117]",2,4,4030.4955552625183
30.0,0.09555526251809866,4000,0.4
data133.txt,"[0.03, 0.01]","[1.7667676658380707, 5.667546149518281]",2,3,4040.3743431381536
40.0,0.07434313815356351,4000,0.3
data128.txt,"[0.06, 0.01]","[3.0704626343756076, 2.665312432896631]",2,3,4070.3573577506727
69.99999999999999,0.05735775067272239,4000,0.3
data125.txt,"[0.081, 0.01]","[0.9653803308574516, 1.7778891101291303]",2,3,4091.32743269441
91.0,0.027432694409865822,4000,0.3
data199.txt,"[0.0, 0.11]","[0.8150352780532082, 5.962246968276914]",2,4,4110.467772822463
110.0,0.06777282246330123,4000,0.4
data152.txt,"[0.081, 0.05]","[0.9367123663788633, 6.108679118210972]",2,4,4131.470453914845
131.0,0.07045391484589836,4000,0.4
data113.txt,"[0.04, 0.1]","[0.6354584883061525, 1.6396095504927835]",2,4,4140.422750680387
140.0,0.022750680387989358,4000,0.4
data118.txt,"[0.05, 0.091]","[0.8957809704405335, 5.228325231279714]",2,4,4141.461241062017
141.0,0.06124106201720248,4000,0.4
data178.txt,[0.01],[3.830411147361498],1,4,5010.438304111473
10.0,0.03830411147361498,5000,0.4
data142.txt,[0.05],[3.6222397841959175],1,5,5050.536222397842
50.0,0.03622239784195917,5000,0.5
data147.txt,[0.09],[5.363075798443526],1,5,5090.553630757984
90.0,0.05363075798443526,5000,0.5
